customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,tenure,average_monthly,phone_services_description,internet_services_description,contact_type_description,tenure_month,service_types,tenure_years,Auto or Non-Auto
5666-MBJPT,Male,0,No,No,2,0,2,Bank transfer (automatic),25.1,1725,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,68.7250996,23.90138951,Two or More Lines,No Internet Service,2 Year,69,Phone,5 years,Auto
5668-MEISB,Female,0,Yes,Yes,2,2,2,Credit card (automatic),106.1,7657.4,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,72.17153629,1435.194781,Two or More Lines,Fiber Optic,2 Year,72,Phone and Internet,More than 5 years,Auto
5669-SRAIP,Female,0,No,No,0,1,0,Electronic check,39.5,210.75,Yes,TRUE,TRUE,FALSE,TRUE,FALSE,0,5.335443038,2.946231567,No Phone Service,DSL,Month-to-Month,5,Internet,< 1 year,Non-Auto
5671-RQRLP,Female,1,Yes,No,2,2,2,Credit card (automatic),75.65,5411.4,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,71.53205552,104.9486796,Two or More Lines,Fiber Optic,2 Year,72,Phone and Internet,More than 5 years,Auto
5671-UUNXD,Female,1,Yes,No,2,2,1,Electronic check,100.65,5189.75,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,51.56234476,5189.75,Two or More Lines,Fiber Optic,1 Year,52,Phone and Internet,5 years,Non-Auto
5673-FSSMF,Female,0,No,No,2,1,0,Electronic check,60.15,60.15,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,31.49786131,Two or More Lines,DSL,Month-to-Month,1,Phone and Internet,< 1 year,Non-Auto
5673-TIYIB,Male,0,No,No,0,1,0,Credit card (automatic),40.4,77.15,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,0,1.909653465,1.097866427,No Phone Service,DSL,Month-to-Month,2,Internet,< 1 year,Auto
5676-CFLYY,Male,0,Yes,Yes,1,1,2,Credit card (automatic),73.35,5154.5,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,70.2726653,72.39143985,One Line,DSL,2 Year,70,Phone and Internet,5 years,Auto
5678-VFNEQ,Female,0,Yes,No,2,2,1,Credit card (automatic),104.1,7412.25,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,71.20317003,108.2315044,Two or More Lines,Fiber Optic,1 Year,71,Phone and Internet,5 years,Auto
5680-LQOGP,Female,0,No,No,1,1,2,Credit card (automatic),82.45,5646.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,68.48514251,128.3701854,One Line,DSL,2 Year,68,Phone and Internet,5 years,Auto
5681-LLOEI,Male,0,Yes,Yes,2,2,1,Credit card (automatic),91.25,4013.8,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,43.98684932,55.25289179,Two or More Lines,Fiber Optic,1 Year,44,Phone and Internet,5 years,Auto
5684-FJVYR,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),90.35,6563.4,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,72.64416159,1357.496883,Two or More Lines,Fiber Optic,2 Year,73,Phone and Internet,More than 5 years,Auto
5685-IIXLY,Female,0,Yes,Yes,1,2,0,Electronic check,83.6,404.2,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,4.83492823,24.86392484,One Line,Fiber Optic,Month-to-Month,5,Phone and Internet,< 1 year,Non-Auto
5686-CMAWK,Male,0,No,No,2,2,1,Electronic check,86.75,1410.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,16.25648415,370.3043548,Two or More Lines,Fiber Optic,1 Year,16,Phone and Internet,2 years,Non-Auto
5687-DKDTV,Female,0,No,No,1,0,0,Mailed check,20.35,77.5,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,0,3.808353808,5.381010241,One Line,No Internet Service,Month-to-Month,4,Phone,< 1 year,Non-Auto
5688-KZTSN,Male,0,Yes,Yes,1,0,0,Electronic check,20,288.05,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,3,14.4025,288.05,One Line,No Internet Service,Month-to-Month,14,Phone,2 years,Non-Auto
5692-FPTAH,Female,0,No,No,1,1,0,Mailed check,45.4,45.4,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,1.447298033,One Line,DSL,Month-to-Month,1,Phone and Internet,< 1 year,Non-Auto
5692-ICXLW,Male,1,No,No,2,2,0,Electronic check,90.7,2845.15,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,31.36879824,67.17907223,Two or More Lines,Fiber Optic,Month-to-Month,31,Phone and Internet,3 years,Non-Auto
5693-PIPCS,Male,0,No,No,1,2,2,Credit card (automatic),99.65,4220.35,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,42.35173106,63.13234755,One Line,Fiber Optic,2 Year,42,Phone and Internet,5 years,Auto
5696-CEIQJ,Male,0,Yes,Yes,1,2,2,Bank transfer (automatic),103.15,6895.5,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,66.84924867,363.412749,One Line,Fiber Optic,2 Year,67,Phone and Internet,5 years,Auto
5696-EXCYS,Male,0,No,No,1,0,2,Credit card (automatic),19.45,369.05,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,18.97429306,7.988637908,One Line,No Internet Service,2 Year,19,Phone,2 years,Auto
5696-JVVQY,Female,0,Yes,Yes,1,1,2,Credit card (automatic),70.1,3238.4,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,46.19686163,3238.4,One Line,DSL,2 Year,46,Phone and Internet,5 years,Auto
5696-QURRL,Male,0,No,No,1,1,0,Mailed check,45.05,45.05,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,1.661064037,One Line,DSL,Month-to-Month,1,Phone and Internet,< 1 year,Non-Auto
5697-GOMBF,Female,1,Yes,Yes,0,1,0,Electronic check,35.9,973.65,No,TRUE,FALSE,FALSE,TRUE,FALSE,3,27.12116992,107.2179178,No Phone Service,DSL,Month-to-Month,27,Internet,3 years,Non-Auto
5698-BQJOH,Female,0,No,No,2,2,0,Electronic check,94.4,857.25,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,9.081038136,11.9604995,Two or More Lines,Fiber Optic,Month-to-Month,9,Phone and Internet,< 1 year,Non-Auto
5699-BNCAS,Male,1,No,No,2,0,2,Mailed check,24.65,1766.75,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,71.67342799,63.91063765,Two or More Lines,No Internet Service,2 Year,72,Phone,More than 5 years,Non-Auto
5701-GUXDC,Female,0,Yes,No,0,1,1,Credit card (automatic),35.4,978.6,No,TRUE,FALSE,FALSE,TRUE,FALSE,1,27.6440678,978.6,No Phone Service,DSL,1 Year,28,Internet,3 years,Auto
5701-SVCWR,Female,0,No,Yes,2,0,0,Mailed check,24,24,No,TRUE,FALSE,TRUE,FALSE,FALSE,2,1,2.260780637,Two or More Lines,No Internet Service,Month-to-Month,1,Phone,< 1 year,Non-Auto
5701-YVSVF,Female,1,Yes,No,1,2,0,Electronic check,82.9,880.05,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,10.61580217,72.83917724,One Line,Fiber Optic,Month-to-Month,11,Phone and Internet,< 1 year,Non-Auto
5701-ZIKJE,Male,0,No,No,1,1,0,Mailed check,50.55,610.75,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,12.08209693,8.643997583,One Line,DSL,Month-to-Month,12,Phone and Internet,2 years,Non-Auto
5702-KVQRD,Male,0,Yes,No,1,1,2,Electronic check,82.55,5832.65,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,70.65596608,1223.327341,One Line,DSL,2 Year,71,Phone and Internet,5 years,Non-Auto
5702-SKUOB,Female,0,Yes,No,1,0,0,Mailed check,19.6,93.45,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,4.767857143,10.31818136,One Line,No Internet Service,Month-to-Month,5,Phone,< 1 year,Non-Auto
5707-ORNDZ,Male,1,No,No,2,1,0,Electronic check,54.55,494.05,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,9.056828598,9.232970024,Two or More Lines,DSL,Month-to-Month,9,Phone and Internet,< 1 year,Non-Auto
5707-ZMDJP,Male,0,Yes,Yes,1,1,2,Mailed check,69.7,3729.6,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,53.50932568,64.08577526,One Line,DSL,2 Year,54,Phone and Internet,5 years,Non-Auto
5708-EVONK,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),93.4,5435.6,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,58.19700214,#DIV/0!,Two or More Lines,Fiber Optic,Month-to-Month,58,Phone and Internet,5 years,Auto
5709-LVOEQ,Female,0,Yes,Yes,1,1,2,Mailed check,80.85,,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,0,One Line,DSL,2 Year,0,Phone and Internet,< 1 year,Non-Auto
5712-AHQNN,Female,0,No,No,1,2,0,Electronic check,91.65,3954.1,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,43.14348063,2071.071728,One Line,Fiber Optic,Month-to-Month,43,Phone and Internet,5 years,Non-Auto
5712-PTIWW,Male,0,No,No,1,2,0,Electronic check,79.85,152.45,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1.909204759,44.87753835,One Line,Fiber Optic,Month-to-Month,2,Phone and Internet,< 1 year,Non-Auto
5712-VBOXD,Female,0,No,No,1,0,0,Credit card (automatic),20.15,68.45,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,3.397022333,1.056613602,One Line,No Internet Service,Month-to-Month,3,Phone,< 1 year,Auto
5716-EZXZN,Female,0,Yes,Yes,2,2,2,Credit card (automatic),99.05,6416.7,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,64.78243311,514.4325341,Two or More Lines,Fiber Optic,2 Year,65,Phone and Internet,5 years,Auto
5716-LIBJC,Female,0,No,Yes,2,2,1,Credit card (automatic),104.15,1299.1,No,TRUE,FALSE,TRUE,TRUE,TRUE,2,12.47335574,27.29937356,Two or More Lines,Fiber Optic,1 Year,12,Phone and Internet,2 years,Auto
5724-BIDBU,Male,0,Yes,No,2,1,1,Electronic check,55.35,2633.95,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,47.58717254,356.6432981,Two or More Lines,DSL,1 Year,48,Phone and Internet,5 years,Non-Auto
5726-CVNYA,Female,0,Yes,Yes,1,0,2,Mailed check,19.85,146.6,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,7.385390428,2.08066775,One Line,No Internet Service,2 Year,7,Phone,< 1 year,Non-Auto
5727-MYATE,Male,0,Yes,Yes,2,1,2,Credit card (automatic),90.8,6397.6,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,70.45814978,1708.492023,Two or More Lines,DSL,2 Year,70,Phone and Internet,5 years,Auto
5729-KLZAR,Female,0,Yes,Yes,1,2,0,Electronic check,80.85,302.75,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,3.744588745,4.756879088,One Line,Fiber Optic,Month-to-Month,4,Phone and Internet,< 1 year,Non-Auto
5730-DBDSI,Male,0,No,No,1,0,2,Bank transfer (automatic),19.7,1253.8,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,63.64467005,27.95508082,One Line,No Internet Service,2 Year,64,Phone,5 years,Auto
5730-RIITO,Female,1,No,No,0,1,0,Credit card (automatic),33.45,1500.25,No,TRUE,FALSE,FALSE,TRUE,FALSE,0,44.85052317,28.58857241,No Phone Service,DSL,Month-to-Month,45,Internet,5 years,Auto
5732-IKGQH,Male,1,Yes,No,1,2,1,Bank transfer (automatic),104.45,5481.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,52.47726185,88.25722606,One Line,Fiber Optic,1 Year,52,Phone and Internet,5 years,Auto
5734-EJKXG,Female,0,No,No,2,2,1,Electronic check,118.6,7365.7,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,62.10539629,106.3515761,Two or More Lines,Fiber Optic,1 Year,62,Phone and Internet,5 years,Non-Auto
5736-YEJAX,Male,0,No,Yes,2,1,2,Credit card (automatic),79.45,5502.55,No,FALSE,FALSE,TRUE,TRUE,TRUE,2,69.25802391,80.48728867,Two or More Lines,DSL,2 Year,69,Phone and Internet,5 years,Auto
5740-YHGTW,Male,0,Yes,Yes,2,2,0,Credit card (automatic),97.55,6669.05,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,68.36545361,89.77094331,Two or More Lines,Fiber Optic,Month-to-Month,68,Phone and Internet,5 years,Auto
5743-KHMNA,Male,0,No,No,2,0,2,Bank transfer (automatic),25.55,1898.1,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,74.28962818,187.9608714,Two or More Lines,No Internet Service,2 Year,74,Phone,More than 5 years,Auto
5747-PMBSQ,Male,1,Yes,No,1,2,0,Mailed check,92.5,934.1,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,10.09837838,13.53712851,One Line,Fiber Optic,Month-to-Month,10,Phone and Internet,< 1 year,Non-Auto
5748-RNCJT,Male,0,No,No,2,2,2,Bank transfer (automatic),106.5,7348.8,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,69.0028169,154.7578354,Two or More Lines,Fiber Optic,2 Year,69,Phone and Internet,5 years,Auto
5751-USDBL,Male,0,Yes,Yes,1,1,2,Mailed check,81,3846.35,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,47.48580247,139.2375446,One Line,DSL,2 Year,47,Phone and Internet,5 years,Non-Auto
5753-QQWPW,Female,0,No,No,1,1,1,Electronic check,59.9,1654.7,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,27.62437396,154.0194048,One Line,DSL,1 Year,28,Phone and Internet,3 years,Non-Auto
5756-JYOJT,Female,0,No,No,1,1,1,Credit card (automatic),64.9,697.25,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,10.74345146,11.44336148,One Line,DSL,1 Year,11,Phone and Internet,< 1 year,Auto
5756-OZRIO,Male,1,Yes,No,2,1,1,Bank transfer (automatic),64.05,3902.6,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,60.93052303,1260.867554,Two or More Lines,DSL,1 Year,61,Phone and Internet,5 years,Auto
5759-RCVCB,Female,0,No,No,0,1,0,Credit card (automatic),35.2,108.95,Yes,TRUE,TRUE,FALSE,TRUE,FALSE,0,3.095170455,17.37873017,No Phone Service,DSL,Month-to-Month,3,Internet,< 1 year,Auto
5760-FXFVO,Male,0,No,No,1,2,0,Electronic check,78.95,494.95,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,6.269157695,170.3758052,One Line,Fiber Optic,Month-to-Month,6,Phone and Internet,< 1 year,Non-Auto
5760-IFJOZ,Male,0,No,No,2,2,0,Mailed check,107.95,313.6,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,2.905048634,14.15400544,Two or More Lines,Fiber Optic,Month-to-Month,3,Phone and Internet,< 1 year,Non-Auto
5760-WRAHC,Female,1,No,No,1,1,0,Mailed check,69.75,1545.4,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,22.1562724,29.88012374,One Line,DSL,Month-to-Month,22,Phone and Internet,2 years,Non-Auto
5762-TJXGK,Female,0,No,No,0,1,2,Bank transfer (automatic),58.75,3038.55,No,TRUE,FALSE,FALSE,TRUE,FALSE,0,51.72,42.53295114,No Phone Service,DSL,2 Year,52,Internet,5 years,Auto
5766-FTRTS,Male,0,Yes,No,1,1,2,Mailed check,84.45,6033.1,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,71.43990527,210.798749,One Line,DSL,2 Year,71,Phone and Internet,5 years,Non-Auto
5766-XQXMQ,Female,0,No,No,1,1,0,Bank transfer (automatic),68.85,1970.5,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,28.62018882,1970.5,One Line,DSL,Month-to-Month,29,Phone and Internet,3 years,Auto
5766-ZJYBB,Male,0,No,No,1,0,0,Mailed check,19.4,19.4,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,0,1,0.4204590234,One Line,No Internet Service,Month-to-Month,1,Phone,< 1 year,Non-Auto
5774-QPLTF,Male,0,Yes,Yes,1,0,1,Mailed check,20.35,938.95,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,46.14004914,127.3733167,One Line,No Internet Service,1 Year,46,Phone,5 years,Non-Auto
5774-XZTQC,Female,0,Yes,Yes,1,0,0,Mailed check,20.45,150.75,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,7.371638142,3.743513874,One Line,No Internet Service,Month-to-Month,7,Phone,< 1 year,Non-Auto
5777-KJIRB,Female,0,No,No,1,1,1,Mailed check,50.25,2023.55,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,40.26965174,156.4040372,One Line,DSL,1 Year,40,Phone and Internet,5 years,Non-Auto
5777-ZPQNC,Female,0,No,No,1,0,1,Electronic check,20.15,260.7,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,12.93796526,29.26450335,One Line,No Internet Service,1 Year,13,Phone,2 years,Non-Auto
5778-BVOFB,Female,0,No,No,1,1,0,Bank transfer (automatic),59.5,530.05,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,8.908403361,64.13832211,One Line,DSL,Month-to-Month,9,Phone and Internet,< 1 year,Auto
5780-INQIK,Female,0,No,No,1,1,0,Electronic check,49.4,408.25,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,8.26417004,5.602683715,One Line,DSL,Month-to-Month,8,Phone and Internet,< 1 year,Non-Auto
5781-BKHOP,Female,0,Yes,No,2,2,2,Bank transfer (automatic),100.65,7334.05,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,72.86686538,100.6117633,Two or More Lines,Fiber Optic,2 Year,73,Phone and Internet,More than 5 years,Auto
5781-RFZRP,Male,0,Yes,No,2,1,2,Credit card (automatic),73.5,5357.75,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,72.89455782,79.24936772,Two or More Lines,DSL,2 Year,73,Phone and Internet,More than 5 years,Auto
5787-KXGIY,Male,0,Yes,No,1,0,2,Credit card (automatic),19.3,1304.8,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,67.60621762,38.94479565,One Line,No Internet Service,2 Year,68,Phone,5 years,Auto
5788-YPOEG,Female,0,Yes,Yes,1,1,2,Mailed check,84.75,2839.45,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,33.50383481,117.8612503,One Line,DSL,2 Year,34,Phone and Internet,3 years,Non-Auto
5789-LDFXO,Male,0,No,No,2,0,1,Electronic check,24.6,592.65,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,24.09146341,10.69976037,Two or More Lines,No Internet Service,1 Year,24,Phone,3 years,Non-Auto
5791-KAJFD,Female,0,Yes,Yes,2,1,1,Bank transfer (automatic),68.75,3808,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,55.38909091,73.44197213,Two or More Lines,DSL,1 Year,55,Phone and Internet,5 years,Auto
5792-JALQC,Female,1,No,No,2,1,2,Bank transfer (automatic),59.85,3103.25,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,51.85045948,53.84470792,Two or More Lines,DSL,2 Year,52,Phone and Internet,5 years,Auto
5793-YOLJN,Female,0,Yes,Yes,1,0,2,Mailed check,21,1210.3,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,57.63333333,17.29961787,One Line,No Internet Service,2 Year,58,Phone,5 years,Non-Auto
5795-BKOYE,Female,0,Yes,Yes,1,1,1,Bank transfer (automatic),59.1,4134.7,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,69.96108291,60.64985702,One Line,DSL,1 Year,70,Phone and Internet,5 years,Auto
5795-KTGUD,Female,0,Yes,No,2,2,2,Bank transfer (automatic),110.8,7553.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,68.1732852,7553.6,Two or More Lines,Fiber Optic,2 Year,68,Phone and Internet,5 years,Auto
5797-APWZC,Female,0,No,No,1,2,0,Electronic check,90.6,90.6,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,1.453954407,One Line,Fiber Optic,Month-to-Month,1,Phone and Internet,< 1 year,Non-Auto
5799-JRCZO,Female,0,No,Yes,1,0,2,Credit card (automatic),19.5,1215.1,No,TRUE,FALSE,TRUE,FALSE,FALSE,2,62.31282051,24.24209138,One Line,No Internet Service,2 Year,62,Phone,5 years,Auto
5802-ADBRC,Female,0,Yes,No,2,2,1,Mailed check,104.4,5232.9,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,50.12356322,73.84317692,Two or More Lines,Fiber Optic,1 Year,50,Phone and Internet,5 years,Non-Auto
5803-NQJZO,Male,0,Yes,No,2,1,2,Bank transfer (automatic),67.8,4804.65,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,70.86504425,67.45164945,Two or More Lines,DSL,2 Year,71,Phone and Internet,5 years,Auto
5804-HYIEZ,Male,0,Yes,Yes,2,2,0,Electronic check,106.05,7554.05,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,71.2310231,196.8368461,Two or More Lines,Fiber Optic,Month-to-Month,71,Phone and Internet,5 years,Non-Auto
5804-JMYIO,Female,0,Yes,Yes,1,0,2,Mailed check,19.75,757.95,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,38.37721519,383.4720065,One Line,No Internet Service,2 Year,38,Phone,5 years,Non-Auto
5804-LEPIM,Female,1,No,No,1,2,0,Electronic check,70.35,139.05,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,1.976545842,49.78183798,One Line,Fiber Optic,Month-to-Month,2,Phone and Internet,< 1 year,Non-Auto
5808-TOTXO,Female,0,No,Yes,1,0,1,Credit card (automatic),20.55,57.4,No,TRUE,FALSE,TRUE,FALSE,FALSE,2,2.793187348,1.096329064,One Line,No Internet Service,1 Year,3,Phone,< 1 year,Auto
5811-IWXYM,Female,0,Yes,Yes,2,2,1,Bank transfer (automatic),101.25,5301.1,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,52.35654321,163.6407006,Two or More Lines,Fiber Optic,1 Year,52,Phone and Internet,5 years,Auto
5813-UECBU,Male,1,No,No,2,2,0,Credit card (automatic),83.85,2716.3,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,32.39475253,136.7261525,Two or More Lines,Fiber Optic,Month-to-Month,32,Phone and Internet,3 years,Auto
5815-HGGHV,Male,0,Yes,No,1,1,1,Mailed check,64.15,1274.45,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,19.86671863,17.92033369,One Line,DSL,1 Year,20,Phone and Internet,2 years,Non-Auto
5816-JMLGY,Female,0,Yes,Yes,1,1,2,Bank transfer (automatic),80.4,5717.85,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,71.11753731,161.9417053,One Line,DSL,2 Year,71,Phone and Internet,5 years,Auto
5816-QVHRX,Female,0,No,No,2,2,0,Credit card (automatic),100.3,3541.4,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,35.30807577,433.2271849,Two or More Lines,Fiber Optic,Month-to-Month,35,Phone and Internet,3 years,Auto
5816-SCGFC,Female,1,No,No,1,1,0,Mailed check,51.3,419.35,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,8.174463938,7.151098032,One Line,DSL,Month-to-Month,8,Phone and Internet,< 1 year,Non-Auto
5820-PTRYM,Female,1,Yes,No,2,1,1,Credit card (automatic),68.45,4014,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,58.64134405,71.60147006,Two or More Lines,DSL,1 Year,59,Phone and Internet,5 years,Auto
5821-MMEIL,Female,0,Yes,No,1,0,2,Bank transfer (automatic),19.9,1115.6,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,56.06030151,23.66930996,One Line,No Internet Service,2 Year,56,Phone,5 years,Auto
5825-XJOCM,Male,0,No,Yes,2,1,1,Bank transfer (automatic),64.4,3035.35,No,FALSE,FALSE,TRUE,TRUE,TRUE,2,47.13276398,54.17274447,Two or More Lines,DSL,1 Year,47,Phone and Internet,5 years,Auto
5827-MWCZK,Male,0,Yes,Yes,2,2,0,Credit card (automatic),96.95,5432.2,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,56.03094379,292.3838821,Two or More Lines,Fiber Optic,Month-to-Month,56,Phone and Internet,5 years,Auto
5828-AVIPD,Male,0,Yes,Yes,2,2,1,Electronic check,100.95,1875.55,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3,18.5789995,29.74414058,Two or More Lines,Fiber Optic,1 Year,19,Phone and Internet,2 years,Non-Auto
5828-DWPIL,Male,1,Yes,No,2,2,0,Electronic check,89.1,5618.3,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,63.05611672,228.6295096,Two or More Lines,Fiber Optic,Month-to-Month,63,Phone and Internet,5 years,Non-Auto
5829-NVSQN,Female,0,Yes,No,1,1,1,Bank transfer (automatic),68.75,1689.45,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,24.57381818,55.45069378,One Line,DSL,1 Year,25,Phone and Internet,3 years,Auto
5832-EXGTT,Male,0,Yes,Yes,1,1,0,Mailed check,60.2,1834.15,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,30.46760797,61.59062458,One Line,DSL,Month-to-Month,30,Phone and Internet,3 years,Non-Auto
5832-TRLPB,Male,0,No,No,1,1,1,Bank transfer (automatic),75.35,2243.9,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,29.77969476,1162.763326,One Line,DSL,1 Year,30,Phone and Internet,3 years,Auto
5832-XKAES,Male,0,No,No,1,2,0,Credit card (automatic),69.8,134.7,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1.929799427,134.7,One Line,Fiber Optic,Month-to-Month,2,Phone and Internet,< 1 year,Auto
5834-ASPWA,Male,0,No,No,2,2,0,Electronic check,75.45,75.45,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,25.4197789,Two or More Lines,Fiber Optic,Month-to-Month,1,Phone and Internet,< 1 year,Non-Auto
5835-BEQEU,Male,0,No,No,2,2,0,Electronic check,76.95,228.4,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,2.968161144,11.05873545,Two or More Lines,Fiber Optic,Month-to-Month,3,Phone and Internet,< 1 year,Non-Auto
5837-LXSDN,Female,0,Yes,Yes,1,1,1,Credit card (automatic),58.85,1215.45,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,20.65335599,77.41289833,One Line,DSL,1 Year,21,Phone and Internet,2 years,Auto
5839-SUYVZ,Male,0,No,No,1,2,0,Credit card (automatic),74.55,1170.5,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,15.7008719,71.65683724,One Line,Fiber Optic,Month-to-Month,16,Phone and Internet,2 years,Auto
5840-NVDCG,Female,0,Yes,Yes,1,1,2,Bank transfer (automatic),68.25,1114.85,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,16.33479853,218.232225,One Line,DSL,2 Year,16,Phone and Internet,2 years,Auto
5842-POCOP,Female,0,Yes,No,1,2,0,Mailed check,88.9,454.15,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,5.108548931,25.43687689,One Line,Fiber Optic,Month-to-Month,5,Phone and Internet,< 1 year,Non-Auto
5843-TTHGI,Female,0,No,No,1,1,0,Mailed check,50,892.7,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,17.854,26.68421551,One Line,DSL,Month-to-Month,18,Phone and Internet,2 years,Non-Auto
5844-QVTAT,Female,0,Yes,Yes,1,1,1,Mailed check,58.45,1955.4,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,33.45423439,59.97793377,One Line,DSL,1 Year,33,Phone and Internet,3 years,Non-Auto
